id,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
12f845589df245dee8cf0e1ca0e6a94e,82.109,313,25700.117,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
13bbeef941a6e0cd7ad2ddd3b08b9f5f,89.776,313,28099.888,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces,MIDORI
13c69bd898b9c9ba750fe1e2682270b2,81.132,318,25799.976,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata,MIDORI
152dc4c41e9b33eec26aadcf0661204b,80.528,303,24399.984,Arthropoda,Insecta,Coleoptera,Carabidae,Microlestes,Microlestes,MIDORI
1590d966395c1ecc885262701c47751a,83.228,316,26300.048,Arthropoda,Insecta,Neuroptera,Berothidae,Isoscelipteron,Isoscelipteron,MIDORI
15ea06f017c0847cc99cbeccb42d3193,83.439,314,26199.846,Placozoa,class,NA,NA,NA,NA,MIDORI
1674a6322caa0e8127c0c0a4a753bc83,85.35,314,26799.9,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
16b9993a94c4666841da9640e48a4985,80.625,320,25800,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
1706b97cf7a033c3d14eef06904e1dff,84.295,312,26300.04,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus,MIDORI
17498ee991209f76ab13346196bd7990,83.113,302,25100.126,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
18baf960cad1d808d3fe8ca9d4c49a8b,81.905,315,25800.075,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea,MIDORI
18bf4048972cfd991615467964dfa1b6,84.395,314,26500.03,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
194027a5c47fe879360846747a0a0469,86.174,311,26800.114,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
19772f74f219a8d4f871d9779feb8511,82.524,309,25499.916,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
1984287e7853dfd167b486025d032560,87.789,303,26600.067,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
19b2a4e65f840dc27d6df96b90782118,83.172,309,25700.148,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
19dcdc706cca36e4d4a5c83aff0bb3b2,85.113,309,26299.917,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
19fde78ed7230d645659c97f3398809a,85.35,314,26799.9,Discosea,Flabellinia,order,Vannellidae,Clydonella,Clydonella,MIDORI
1bf8c47141da6ad0b42616e80da2dc9b,84.984,313,26599.992,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
1c3ed5e8abd5d0327627c6336af1eeab,92.013,313,28800.069,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
1ca08732caf60e29a82f6be92e9f96d3,81.21,314,25499.94,Annelida,Clitellata,Crassiclitellata,Megascolecidae,genus,NA,MIDORI
1ca5ec88080d211f9ed971f510cdbca0,85.942,313,26899.846,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella,MIDORI
1cae033532fd0a3478059243ec87a66e,85.35,314,26799.9,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,Rhodophyllis,MIDORI
1df008a154c64b6a2a5ee1e674350cfb,83.013,312,25900.056,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
1e150a18f550d60c5395b8e167b0f72f,83.333,300,24999.9,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
1fda3daba6178210732fb6fd94ba8a6e,81.47,313,25500.11,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,genus,NA,MIDORI
20a56958add4483ef9c47a0ac36b758c,81.388,317,25799.996,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
20e97c49d3b9e4609884b02686a3e884,90.735,313,28400.055,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Sonderopelta,Sonderopelta,MIDORI
2114cfc714428d01e587e16ebaa27280,86.711,301,26100.011,Basidiomycota,Agaricomycetes,Agaricales,Squamanitaceae,Floccularia,Floccularia,MIDORI
214a5a8026425566780b966f6a388979,82.484,314,25899.976,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
21cff9c4e6db78bf0ba9ac1784ce18cb,84.615,312,26399.88,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
2205eb4a504993f3b7cfd67db83751cc,85.623,313,26799.999,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida,MIDORI
2272fb7e872f23b204e2428bc1d7f262,82.06,301,24700.06,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
22c269d0681ff1d5cb9e04b60aef1f66,82.637,311,25700.107,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,Copidognathus,MIDORI
22ee33ed6eb344fbfedf521e51055964,82.951,305,25300.055,Oomycota,class,Myzocytiopsidales,Myzocytiopsidaceae,Chlamydomyzium,Chlamydomyzium,MIDORI
2338ba377a0180b1f239e0e51520635d,80.921,304,24599.984,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
235d54be6aefdd4348f74931e429191b,80.757,317,25599.969,Arthropoda,Insecta,Diptera,Empididae,Anthepiscopus,Anthepiscopus,MIDORI
24f37c0d7a2d3e46e89451a1adab4784,85.577,312,26700.024,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,Macoploma,MIDORI
2588bbb7d019ffff72b0b0f7f6e58253,83.387,313,26100.131,Porifera,Demospongiae,Axinellida,Raspailiidae,Trikentrion,Trikentrion,MIDORI
259d7d1838ee8cd28a235a57d766db8b,81.529,314,25600.106,Arthropoda,Insecta,Ephemeroptera,family,NA,NA,MIDORI
25c78e550620df36f39cd2a83d66a9ed,83.333,306,25499.898,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia,MIDORI
261c437f343facc95c269a300a9c2496,80.38,316,25400.08,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
26e3c341f2e4c923a340c952055d8f37,83.923,311,26100.053,Cercozoa,Imbricatea,Euglyphida,Cyphoderiidae,Ichthyosquama,Ichthyosquama,MIDORI
28c153e7d590f2790a80c389c215b01a,99.361,313,31099.993,Chlorophyta,Ulvophyceae,Oltmannsiellopsidales,Oltmannsiellopsidaceae,Oltmannsiellopsis,Oltmannsiellopsis,MIDORI
28d655ab416eb09b9b3aeda878d9c487,80.392,306,24599.952,Chlorophyta,Trebouxiophyceae,order,Coccomyxaceae,Medakamo,Medakamo,MIDORI
28f6ae7048169eca507e7f5d082ec2d3,88.562,306,27099.972,Pinguiophyceae,Pinguiophyceae,Pinguiochrysidales,Pinguiochrysidaceae,Pinguiococcus,Pinguiococcus,MIDORI
2921b628cae9f5815b0eab368184791f,91.987,312,28699.944,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
29bde785692b109e5cf0c9934847741b,87.702,309,27099.918,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
2a6765069f9cc43a5721c2e5116b89be,87.541,305,26700.005,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
2a757f8b04500fe50bd472183bce377b,82.075,318,26099.85,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
2b9c49824012fa048b7ad06c466c3b8d,80,315,25200,Oomycota,class,Lagenidiales,Lagenidiaceae,Lagenidium,Lagenidium,MIDORI
2c14b6c9d482ffe785fcb8e9cb8c89c8,86.645,307,26600.015,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
2cd6c698f53d8fd0737c4fd39d1c241f,82.637,311,25700.107,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe,MIDORI
2ceda4b919a669a776ba0b88fe56b62c,81.329,316,25699.964,Mollusca,Gastropoda,order,Planorbidae,Gyraulus,Gyraulus,MIDORI
2cf759573d1766d7a0d74a3bd24f3377,85.256,312,26599.872,Placozoa,class,NA,NA,NA,NA,MIDORI
2d2507a59dcc812ad6ebffff0e68018a,81.962,316,25899.992,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
2dbed9ec065064c63562c3839a43a88b,82.075,318,26099.85,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
2fad6da9434bf1ce3d6a8d8db42e911a,88.103,311,27400.033,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
3016b5f636361ef59f33e0052beb712c,83.224,304,25300.096,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Mastophora,Mastophora,MIDORI
30d981e263030fc7d80397d4911040da,96.463,311,29999.993,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium,MIDORI
3221b3445f41d4f87dc11a68a8f8a01c,84.444,315,26599.86,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Candolleomyces,Candolleomyces,MIDORI
32735def8ec04b4e6dc88aea9a95e8fa,85.942,313,26899.846,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia,MIDORI
342d3b97a8ad5b7b63c6192ab536bcf7,90.385,312,28200.12,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
3517411682de2b1a1315a08bdd29f98b,80,300,24000,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
35632bfaaa8ca288154aed1b390c939c,83.654,312,26100.048,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
36df9d8ed1a2427594c6c3d6c6e36cc8,84.026,313,26300.138,Oomycota,class,Peronosporales,Peronosporaceae,Peronosclerospora,Peronosclerospora,MIDORI
36f64e8d46c2fcfd350f2a7194650c20,88.179,313,27600.027,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,Aequorea,MIDORI
376c34435c6f6571c4cb5791d308339a,83.766,308,25799.928,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
37bc59e8c0ce6d74a7da695d440bb420,80.066,301,24099.866,Phaeophyceae,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,Dictyota,MIDORI
38c754cb0675f9a2127b41c77811923e,80.831,313,25300.103,Arthropoda,Insecta,Lepidoptera,family,NA,NA,MIDORI
38d3f84572c7b0083e66143c43556cca,81.029,311,25200.019,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Halacarellus,Halacarellus,MIDORI
38f6a71247d0788a1580885035d7c112,80.769,312,25199.928,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,Sarocladium,MIDORI
39318e73a4ae68905afab88d18ed36d0,83.387,313,26100.131,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,Callithamnion,Callithamnion,MIDORI
396eea57a7323c009a037a8ed5b35ab4,80.317,315,25299.855,Phaeophyceae,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,Dictyota,MIDORI
39deb439628e16ae1fec721350a98ea7,85.623,313,26799.999,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
39f2e0e66eb72e9a23bca8957c9af13c,100,313,31300,Mollusca,Bivalvia,order,NA,NA,NA,MIDORI
3aa547353d320010e813ba49e06846c6,84.516,310,26199.96,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
3acc71111b48b60057a97f5d2d4945cf,99.681,313,31200.153,Bacillariophyta,Coscinodiscophyceae,Paraliales,Paraliaceae,Paralia,Paralia,MIDORI
3bb83d4f23f6cc2050effb267a36cfc3,91.346,312,28499.952,Oomycota,class,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces,MIDORI
3c779f35314510ba364e69cf9d92d3d6,91.667,312,28600.104,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
3c788fc6e8a2e3a75df101842e438bd4,81.818,308,25199.944,Arthropoda,Insecta,Coleoptera,Carabidae,genus,NA,MIDORI
3c7e47e260c378bc343393cba592b45c,83.706,313,26199.978,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Ephippodontina,Ephippodontina,MIDORI
3cb94e487b0e5822b4dff6f1df3c3267,80.328,305,24500.04,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,Chondria,MIDORI
3d0a7e03eff51bfd7f38d19b74e1fc1a,86.971,307,26700.097,Cnidaria,Hydrozoa,Anthoathecata,Cladonematidae,Cladonema,Cladonema,MIDORI
3dbc79d061df7bea0b2b175ca575d0b6,85.577,312,26700.024,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
3dc02bb02bc856a6212bf99622f3ca48,82.468,308,25400.144,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
3dfaaaa94722110955b0bf5c2594ca12,86.859,312,27100.008,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium,MIDORI
3ebabb52c4277853c6c49ff27faed810,88.179,313,27600.027,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Phymatolithon,Phymatolithon,MIDORI
3ef3408c1938f9ffe979b216e60af2e6,81.311,305,24799.855,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
3ef48c8ad25bb16b1f21b5c23e7659db,83.226,310,25800.06,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,genus,NA,MIDORI
3f12618a41faea1ccf8e30792f16feef,83.861,316,26500.076,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea,MIDORI
3f42573ba8c935d6bd6ff4cd2fb6bc8a,83.544,316,26399.904,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
41b5fb7d7ca3d01e3c286ead64a1559e,80.247,324,26000.028,Discosea,Flabellinia,order,Vannellidae,Ripella,Ripella,MIDORI
41be942ba831e5276675032d84150075,80.892,314,25400.088,Porifera,Demospongiae,Axinellida,Raspailiidae,genus,NA,MIDORI
42439323fdfe0440edb78c9a5f050872,83.067,313,25999.971,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
426063ea7d5d3117d2cb59607c5b829c,83.912,317,26600.104,Arthropoda,Insecta,Coleoptera,Dytiscidae,genus,NA,MIDORI
4265b5048ec7edf8a3d700647e228805,88.424,311,27499.864,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira,MIDORI
42a67715a229eb7cfdc71cb35956d93c,85.484,310,26500.04,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
42cdb0754dbe09e24f5772e03e4bde79,87.22,313,27299.86,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,Garveia,MIDORI
436ce672400d82890d8a1f6221392b43,98.722,313,30899.986,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Cratena,Cratena,MIDORI
4389855a7efcd0acc7604a0f93e1ba0b,80.259,309,24800.031,Bacillariophyta,Mediophyceae,Triceratiales,Plagiogrammaceae,Psammoneis,Psammoneis,MIDORI
43fbab529dec7ca9e0e683bb4ca8206f,95.192,312,29699.904,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
44310ecdf1be1d71d315466c909e75a2,80.255,314,25200.07,Discosea,class,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium,MIDORI
44d9e3f1f5b7ac08f60db9e7eb1ffa25,83.439,314,26199.846,Mollusca,Gastropoda,Cephalaspidea,Gastropteridae,Siphopteron,Siphopteron,MIDORI
45830138f80f8c64ac2543938cabe4c9,86.495,311,26899.945,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Aglaophamus,Aglaophamus,MIDORI
45ac9021b4d2848bf7119279e4f54fb9,83.013,312,25900.056,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
477d015fb250ed4f3bbf1bbab0a5ed34,88.782,312,27699.984,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus,MIDORI
4851f88023b2038bd8433827c7a66ba1,82.848,309,25600.032,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
48af7d7a9cebe6f0286a92e8c2f4a5ef,87.748,302,26499.896,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythrotrichiaceae,Sahlingia,Sahlingia,MIDORI
48da326c40107cb2533637903741f988,87.171,304,26499.984,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
49144ec18a845610cae3df587399e5ae,83.007,306,25400.142,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
4983fa1b5ce8d2758098fb9f93909995,85.942,313,26899.846,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
4a2f4f0b23c8cd5212d83c15bc140934,82.428,313,25799.964,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
4a336470eadef890271dc174b7a0b4fd,87.5,312,27300,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,Dasya,MIDORI
4aceb3837be36ec3c19e1c87022ab2e5,82.65,317,26200.05,Oomycota,class,Saprolegniales,Saprolegniaceae,Dictyuchus,Dictyuchus,MIDORI
4b2f89ab61685735c9a27f170c9661ba,83.758,314,26300.012,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
4b825d9da7c4e6cbf31d7b38324ee652,82.484,314,25899.976,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
4c64aecad9b00b7c51f23bc4d95734c6,81.962,316,25899.992,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
4c67220f7e6aa8ec31228842e9bcf036,88.498,313,27699.874,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Cladosiphon,Cladosiphon,MIDORI
4cd886989eef2b223f6dfce6868ea055,80.831,313,25300.103,Arthropoda,Insecta,Diptera,Tachinidae,Epalpus,Epalpus,MIDORI
4d3002e769ee5e44ba6de7a12e224847,86.495,311,26899.945,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
4d5379284ee2d1e8add92b4fe27e7f13,83.226,310,25800.06,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
4e190facdc5cbc05d7ef06a60e7fbfb2,81.35,311,25299.85,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
4e6db90fd536465e17f08e367384a237,84.314,306,25800.084,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,Chelidonura,Chelidonura,MIDORI
4ee6c8af46b8aed07c733d8c133bb56e,81.132,318,25799.976,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
4f23df7dda2e4abe0f33490c52c857cf,82.484,314,25899.976,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
4f750f0983b89df160ff12bc24a9c143,80,315,25200,Arthropoda,Insecta,Lepidoptera,Adelidae,Nemophora,Nemophora,MIDORI
4fa9f7f537ea0497f931ce765d2b6856,98.397,312,30699.864,Mollusca,Bivalvia,Venerida,Anatinellidae,Raeta,Raeta,MIDORI
51835e4907c2bb6f214b3a8df8c01a4d,85.304,313,26700.152,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
52d962af6ceafe34b81134bf1a7cc608,86.262,313,27000.006,Apusomonadida,class,Apusomonadida,Apusomonadidae,Thecamonas,Thecamonas,MIDORI
52e7c3da34ad279d47e200cab15ecc17,89.389,311,27799.979,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
538e4175706c6310deee07847ab06df7,81.41,312,25399.92,Arthropoda,Insecta,Neuroptera,Chrysopidae,Nineta,Nineta,MIDORI
539ecc5c46fa9434a163ebf8abb9af0b,85.623,313,26799.999,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
53b60633dc6038d900843193a63084dc,90.354,311,28100.094,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
570a119f0287e18bd38b2c29114d032d,91.961,311,28599.871,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
57135a2f4f016cb26ad429c1bc722235,80.667,300,24200.1,Oomycota,class,Pythiales,Pythiaceae,Pythium,Pythium,MIDORI
578912f14c0564359118d8e2ff432762,81.935,310,25399.85,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
57d3187eaf58d56e973bd47694c61465,81.311,305,24799.855,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
5867b8889fa15457caafdb4276eefb69,80.063,316,25299.908,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
5869cc48e9807a369baac72f845f9c96,80.333,300,24099.9,Eustigmatophyceae,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,Nannochloropsis,MIDORI
5975f7c349191dff5de775f852acca15,86.774,310,26899.94,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,genus,NA,MIDORI
5a0b1466dbd5eba3773d7123282eca19,85.621,306,26200.026,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
5a10659284b3c58d58d1431129ef21f1,83.923,311,26100.053,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,Haslea,MIDORI
5a3c05099349ff1b2eeded2df65e3d10,80.818,318,25700.124,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
5c34b7ab1a293216d92cc56c186ba55c,83.667,300,25100.1,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
5d41068ebd3d4b89a7fca24fbfbc82eb,80.333,300,24099.9,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
5de1015c80a522d0d134afa853e0b14a,85.161,310,26399.91,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
5dfbbc7c16c4bf7cf3d895e7900cd8a1,82.109,313,25700.117,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
5e12d307b43f34f0dd9960b170e0473b,88.818,313,27800.034,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Centroceras,Centroceras,MIDORI
5e12f398631ce67f6f974ea16c020dd6,85.531,311,26600.141,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema,MIDORI
5fbea0827817748deb0abb7a4871dfbb,91.987,312,28699.944,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
5fd6022fe908659b855f2fc38192bd43,83.067,313,25999.971,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
5fe0ff04e6f0de170726566f06ebe3bf,80.386,311,25000.046,Nematoda,Chromadorea,Monhysterida,Xyalidae,Daptonema,Daptonema,MIDORI
612fc832937dfb0d5d5e8c22ebcc8b2b,81.333,300,24399.9,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
619d6c80e3fc017cab599c29c46694d4,83.007,306,25400.142,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia,MIDORI
61ae6b9b57d9505623bfad61bc8113aa,85.246,305,26000.03,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
6216576fa12f0134e67004a7c2c843e9,85.127,316,26900.132,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,Eubranchus,Eubranchus,MIDORI
640508a77293556df24743ecc683a3ca,80.997,321,26000.037,Arthropoda,Insecta,Neuroptera,Mantispidae,Mantispa,Mantispa,MIDORI
6447262933760ba1a4d6508732a53400,92.089,316,29100.124,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,Scrippsiella,MIDORI
644de3d3b85cda772288f87a08c5753a,80.38,316,25400.08,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia,MIDORI
64fb951201ac0be7ee507a7f854449e2,80.511,313,25199.943,Oomycota,class,Pythiales,Pythiaceae,Phytopythium,Phytopythium,MIDORI
666dbd78cdbe21b381c6cf11ce029aac,85.987,314,26999.918,Rhodophyta,Florideophyceae,Gigartinales,Hypneaceae,Hypnea,Hypnea,MIDORI
6783886976dbec7f35e187f160d9c878,85.852,311,26699.972,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,Thalassionema,Thalassionema,MIDORI
6820eed4264a3817b81bf94191e07099,83.667,300,25100.1,Choanoflagellata,Choanoflagellata,Craspedida,Salpingoecidae,Monosiga,Monosiga,MIDORI
688a84411c126281efd715b36435c150,80.132,302,24199.864,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
6919186ef35e60f7e15c75be80604f5c,83.654,312,26100.048,Oomycota,class,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces,MIDORI
695a3672e535794e4ade2b2fa41cf978,80.675,326,26300.05,Dinophyceae,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Symbiodinium,MIDORI
69978249d9a0e5b60721161c34b304a5,86.581,313,27099.853,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Halamphora,Halamphora,MIDORI
